Team_quality,Opponent_quality,Match_location,Match_outcome,Shots_on_target,SFCA,Short_passes,Long_balls,Crosses,Aerial_success,Offsides,Tackles,Fouls,Yellow_cards,Set_piece
1,1,0,1,2,1,307,56,14,55,4,17,13,2,3
1,1,0,0,4,0,275,70,14,47,0,20,22,3,3
1,1,1,1,4,0,201,63,14,17,9,19,19,2,1
1,1,0,0,2,0,237,43,14,69,1,22,14,0,0
0,1,1,0,3,0,400,80,14,44,5,34,11,1,1
1,0,0,1,3,0,405,67,14,60,2,32,15,1,3
0,1,1,0,7,1,256,41,14,40,5,19,5,3,2
1,0,0,1,5,2,618,64,14,46,5,19,10,0,2
1,0,1,1,9,0,336,66,14,52,0,22,16,2,4
1,0,1,1,5,1,568,70,14,57,0,17,10,2,1
1,1,0,0,5,0,707,50,14,43,9,20,12,2,0
1,1,1,1,7,0,419,73,14,17,4,16,12,1,2
1,1,1,1,10,0,632,61,14,44,3,13,9,1,5
1,1,0,0,1,0,239,63,14,56,5,25,20,3,2
0,0,0,0,3,0,234,84,14,33,3,16,13,2,4
0,1,1,0,2,0,257,44,14,32,6,20,18,2,3
1,0,1,1,5,0,332,60,14,61,4,33,10,1,1
1,1,0,0,1,1,281,58,14,29,5,15,9,2,1
1,0,1,1,7,1,314,49,14,56,3,19,14,3,4
0,1,0,0,0,0,346,61,14,22,4,26,10,2,2
1,0,0,0,4,0,337,53,14,37,4,24,17,3,3
0,1,0,0,4,0,344,42,14,33,1,30,13,3,3
1,0,1,1,3,0,485,71,14,45,6,38,12,3,2
0,1,0,0,4,0,326,45,14,55,0,32,23,1,1
1,0,0,0,6,1,436,82,14,75,1,27,9,1,1
0,1,0,0,4,0,351,47,14,50,2,20,17,2,1
1,1,1,1,8,0,588,42,14,40,2,19,9,2,4
1,1,1,1,4,1,358,73,14,64,5,16,16,3,2
1,1,0,0,6,1,328,60,14,63,1,25,14,6,5
1,0,1,1,8,3,482,48,14,88,3,25,17,1,3
0,1,0,0,3,0,565,55,14,54,2,7,9,5,1
0,0,1,1,7,1,205,64,14,69,0,20,22,3,2
1,0,0,1,3,2,274,53,14,70,5,18,15,3,1
1,1,0,0,2,2,295,56,14,43,5,26,19,3,1
1,1,1,0,5,1,271,41,14,79,5,23,13,4,9
1,1,0,0,3,1,276,58,14,34,6,37,19,3,1
1,0,1,1,2,0,321,65,14,52,1,12,16,3,6
1,0,0,0,0,0,348,84,14,43,3,16,22,2,0
1,1,0,1,3,1,403,53,14,35,2,24,13,3,0
0,1,0,0,2,0,485,61,14,43,0,18,9,3,1
1,1,1,1,9,0,343,57,14,58,3,20,20,2,6
1,1,0,0,0,0,341,71,14,42,1,18,20,3,1
1,1,1,1,6,0,614,61,14,55,2,22,8,2,5
1,1,1,0,5,0,527,64,14,48,1,15,15,2,1
1,1,0,0,2,1,374,77,14,41,2,27,19,2,2
0,0,0,1,6,0,490,77,14,46,4,18,16,1,6
0,0,0,0,4,0,350,51,14,45,1,18,19,4,3
1,1,1,1,5,3,371,51,14,70,0,29,8,3,3
1,0,1,1,6,0,408,58,14,46,3,15,13,1,0
0,1,0,0,1,0,334,50,14,38,0,20,17,3,2
0,1,0,0,2,0,370,63,14,42,2,16,8,3,1
1,0,0,1,4,0,307,119,14,59,0,25,21,1,6
0,0,0,0,0,1,282,52,14,57,4,27,8,2,1
1,1,0,0,2,0,225,57,14,61,0,24,11,3,8
1,1,0,0,2,0,268,55,14,45,0,19,12,2,3
1,0,1,1,8,0,518,55,14,44,0,25,15,3,4
1,1,0,0,3,0,672,48,14,41,3,16,5,1,3
0,0,0,0,7,1,415,66,14,38,2,17,5,2,0
0,1,0,0,1,0,419,73,14,50,0,18,13,1,0
1,0,0,1,4,0,531,40,14,69,4,22,17,3,1
0,1,1,1,5,0,294,64,14,67,1,26,8,1,4
1,1,0,0,3,0,401,79,14,53,2,16,16,6,1
1,1,0,0,3,0,342,83,14,40,3,18,9,4,2
1,0,0,1,3,0,571,60,14,42,2,19,10,2,4
0,1,0,0,1,0,386,61,14,23,2,19,14,1,1
1,0,1,0,8,0,571,59,14,54,5,15,5,2,4
1,0,1,1,7,0,435,55,14,53,4,33,12,2,2
0,1,1,0,4,1,374,60,14,56,1,12,10,1,3
1,0,0,1,8,0,636,50,14,73,8,18,8,2,8
0,1,0,0,3,0,399,65,14,36,4,14,20,2,5
1,0,0,0,5,0,314,56,14,50,2,23,12,3,4
0,1,1,0,1,0,368,98,14,50,0,23,16,3,4
0,0,0,0,0,0,418,56,14,14,0,10,9,2,2
1,1,1,0,3,0,421,66,14,22,0,14,15,1,4
1,1,0,1,6,0,503,77,14,78,7,21,8,1,2
1,0,1,0,2,0,521,65,14,32,6,19,6,1,4
1,1,1,1,10,0,389,49,14,55,0,31,14,1,3
1,1,1,1,6,1,423,54,14,36,9,17,13,3,4
1,1,1,0,4,1,350,70,14,43,0,35,6,2,2
0,0,1,0,2,0,476,74,14,37,9,18,10,2,4
1,1,1,1,7,0,558,47,14,57,5,22,11,0,1
1,0,0,1,5,0,341,91,14,38,3,21,11,2,2
1,1,1,0,4,2,287,60,14,40,4,18,9,1,2
0,1,0,0,1,0,298,52,14,43,2,19,13,3,2
1,0,1,1,10,0,627,45,14,64,2,14,13,0,5
0,1,0,0,2,0,458,60,14,36,0,18,9,0,0
1,0,0,1,4,0,586,66,14,67,2,17,9,0,0
1,0,1,1,4,0,280,61,14,48,1,30,19,1,4
0,1,1,0,5,0,358,68,14,35,4,18,17,2,2
1,0,0,1,5,0,634,51,14,73,2,23,15,1,1
1,0,0,1,10,0,385,97,14,67,1,12,11,4,3
1,1,1,1,3,1,280,62,14,73,5,25,14,2,3
0,0,0,0,7,0,413,68,14,71,3,15,16,5,3
1,0,0,1,6,0,358,71,14,48,2,8,10,3,0
0,1,0,0,5,0,395,69,14,38,3,15,8,0,1
1,1,1,0,5,0,382,48,14,64,7,18,18,5,3
1,0,1,1,12,1,476,57,14,58,2,12,6,0,6
0,1,0,0,4,0,396,78,14,42,3,17,12,2,2
1,0,1,1,10,0,477,47,14,56,3,20,19,3,4
1,0,1,1,11,3,713,58,14,57,4,18,11,1,9
1,1,0,0,6,1,658,39,14,74,2,8,11,2,3
1,0,0,0,3,0,481,69,14,40,1,7,8,3,1
1,0,1,1,5,3,447,63,14,51,5,19,16,4,4
0,1,1,0,3,0,226,50,14,41,6,10,19,4,2
0,1,1,1,3,1,328,66,14,39,0,20,20,3,2
0,1,1,1,3,0,428,57,14,61,5,19,6,1,1
1,1,0,0,2,0,412,79,14,40,0,21,13,1,1
1,1,1,1,3,1,573,71,14,54,4,23,9,0,3
1,1,0,0,3,0,269,81,14,46,2,29,7,2,3
1,1,1,0,1,0,399,81,14,58,0,20,14,0,4
1,1,0,0,5,2,514,68,14,53,2,17,9,3,3
0,0,1,0,5,0,446,52,14,51,3,18,10,3,6
1,1,1,0,4,0,436,24,14,57,2,18,11,2,2
1,1,0,1,10,1,495,77,14,55,0,15,8,1,3
1,0,0,1,9,1,507,50,14,41,4,22,14,2,7
0,1,1,0,3,2,311,51,14,28,0,23,11,1,5
0,1,0,0,5,0,282,69,14,33,0,19,12,1,1
0,1,0,0,1,0,379,53,14,24,3,18,25,2,3
0,1,0,0,3,0,308,55,14,37,1,27,15,4,2
0,0,0,1,6,1,369,65,14,33,3,23,17,2,8
0,1,1,0,2,0,427,54,14,48,3,12,11,2,5
1,1,1,1,5,1,434,55,14,48,1,16,19,1,2
1,1,0,0,3,1,416,45,14,26,1,9,12,4,1
1,1,1,1,7,0,543,62,14,61,1,16,8,0,3
1,0,0,0,2,0,348,57,14,60,0,22,11,1,2
0,1,0,0,1,0,302,55,14,43,1,15,11,4,0
0,1,0,0,7,0,425,63,14,46,0,21,16,3,2
1,0,0,1,4,1,481,41,14,50,2,12,6,1,4
0,1,1,0,4,0,228,51,14,44,2,10,12,2,6
1,1,1,0,0,0,446,41,14,50,3,23,19,3,1
1,0,1,1,14,0,745,17,14,44,2,5,10,0,3
1,1,1,1,5,0,437,61,14,64,2,37,20,2,1
1,0,1,1,8,1,542,59,14,53,1,15,11,0,3
1,0,1,1,7,3,437,52,14,36,2,11,7,1,2
0,1,0,0,3,0,510,55,14,34,1,13,13,1,7
0,1,0,0,11,0,382,52,14,44,1,21,18,2,4
0,0,0,1,6,2,369,72,14,33,1,22,17,3,1
0,0,1,1,5,0,428,60,14,53,1,15,11,1,4
0,1,1,0,4,0,361,57,14,49,3,6,10,4,4
0,0,0,0,0,1,381,72,14,41,3,19,11,2,1
1,0,0,0,4,1,388,70,14,54,3,13,11,1,0
1,1,1,0,4,1,511,24,14,14,1,14,11,0,4
1,1,0,0,2,0,421,39,14,40,3,21,9,4,2
1,1,0,0,1,0,573,38,14,31,0,9,11,3,0
1,1,1,0,4,1,429,34,14,33,1,15,9,2,5
0,0,0,0,1,0,314,51,13,46,1,32,21,3,1
1,1,1,0,3,1,331,46,13,50,7,19,11,1,1
1,0,0,0,6,1,259,59,13,42,0,22,22,2,0
0,1,1,0,1,0,416,92,13,30,4,21,18,1,2
1,1,1,1,5,0,341,40,13,71,2,27,22,0,5
1,0,1,1,8,0,578,50,13,75,5,31,19,1,1
0,1,0,0,3,1,254,48,13,42,3,27,15,1,2
0,1,1,0,5,0,248,37,13,35,2,36,16,1,1
1,0,1,1,9,0,477,67,13,37,2,13,13,0,5
0,1,0,0,5,1,247,41,13,45,1,20,19,2,2
0,1,1,0,1,0,402,50,13,17,4,27,25,2,2
0,0,0,0,0,1,291,48,13,38,1,25,19,3,0
1,1,0,0,4,1,355,54,13,60,5,21,8,0,0
1,1,0,0,3,0,457,58,13,63,4,23,17,3,4
1,1,1,0,6,0,534,46,13,55,7,11,8,1,3
1,1,0,0,2,2,365,57,13,50,4,28,12,1,6
1,0,1,1,11,2,478,83,13,23,0,26,11,0,7
0,0,0,0,4,0,359,44,13,67,1,14,13,4,3
1,0,0,1,11,0,806,50,13,25,2,20,11,1,3
1,0,0,0,3,0,443,60,13,50,0,22,13,2,1
1,1,1,0,4,0,420,47,13,44,1,28,15,1,3
1,1,0,0,2,1,452,81,13,50,0,31,13,2,1
1,1,1,1,3,0,462,71,13,50,7,14,20,5,1
1,1,1,1,10,3,883,66,13,57,6,17,8,0,4
1,0,1,1,9,6,420,49,13,64,3,27,12,2,1
1,0,0,1,5,0,905,49,13,50,3,17,14,2,0
1,0,0,1,4,0,379,49,13,48,2,22,14,3,4
0,1,0,0,3,0,377,75,13,37,3,19,10,2,4
0,1,1,0,3,0,341,40,13,57,4,23,7,0,4
0,1,1,0,1,0,254,63,13,50,1,12,22,0,4
0,1,1,0,0,2,329,37,13,22,1,20,12,2,1
1,1,1,0,3,0,273,66,13,28,2,20,13,3,1
1,0,0,0,5,0,184,66,13,42,1,22,16,3,3
1,0,0,0,5,0,313,49,13,36,1,28,17,4,3
0,1,0,0,1,0,393,65,13,19,7,22,13,2,5
0,1,0,0,3,0,417,49,13,69,4,21,29,2,3
1,1,0,0,8,0,328,41,13,77,5,23,16,3,5
1,1,0,0,1,0,607,65,13,27,1,21,10,4,3
1,1,1,1,7,0,334,56,13,44,3,29,12,1,1
0,1,1,1,9,0,213,50,13,33,3,15,24,2,4
1,0,1,1,5,1,223,41,13,64,3,29,21,3,3
1,0,1,1,9,0,757,56,13,65,3,22,11,1,4
0,1,0,0,4,1,236,46,13,35,0,20,24,3,0
0,1,0,0,2,0,337,57,13,47,1,12,10,3,0
0,1,1,1,5,0,284,77,13,43,2,24,21,2,3
1,1,0,0,1,0,343,59,13,43,1,23,13,3,1
1,1,1,0,2,0,267,51,13,31,3,27,18,2,1
0,1,0,0,1,0,354,45,13,27,2,19,17,0,3
0,0,1,0,2,0,331,79,13,44,3,6,17,2,3
1,1,0,1,5,2,242,58,13,47,3,23,7,1,6
1,1,1,1,5,1,219,69,13,32,4,19,10,1,0
1,1,0,0,3,0,419,99,13,39,1,16,17,4,3
0,1,0,0,1,0,174,69,13,38,1,17,15,3,1
0,0,1,0,2,1,278,67,13,45,4,23,15,2,4
0,0,1,0,2,2,344,64,13,50,0,22,7,0,1
0,1,0,0,4,0,320,76,13,39,6,22,8,4,4
1,0,0,1,7,1,619,63,13,64,3,35,4,1,3
1,0,1,1,6,0,346,72,13,33,3,32,19,0,2
0,0,1,1,2,0,321,70,13,41,6,19,18,3,3
0,0,0,0,3,0,413,55,13,42,4,19,20,4,3
0,1,0,0,1,0,343,64,13,36,0,17,16,2,1
1,0,0,1,10,0,516,64,13,60,2,13,10,2,4
0,0,0,0,4,0,373,58,13,65,1,21,21,0,1
1,1,1,1,5,0,618,61,13,59,1,21,12,0,2
1,1,1,1,8,1,404,61,13,58,3,20,15,3,3
0,1,0,0,1,0,264,69,13,56,5,20,14,3,2
0,0,1,1,9,1,583,50,13,59,3,23,8,1,5
0,1,0,0,3,0,363,75,13,37,1,17,14,4,3
0,1,1,1,6,0,304,69,13,47,0,31,14,4,5
1,0,0,0,3,0,429,73,13,53,4,24,13,3,3
1,1,1,1,8,0,228,55,13,48,6,22,9,1,3
1,1,0,0,5,0,308,67,13,41,2,23,15,1,2
1,1,1,1,8,0,421,58,13,45,0,16,15,2,3
0,0,0,0,5,1,351,64,13,49,8,37,12,1,0
1,1,0,0,2,0,293,47,13,55,2,14,8,2,0
1,0,1,1,8,3,630,86,13,45,5,15,6,1,2
0,1,1,0,2,1,280,47,13,44,4,24,13,0,2
0,1,1,0,5,1,235,65,13,43,2,16,13,2,2
1,1,1,1,5,0,391,51,13,42,1,19,11,0,0
1,1,0,1,5,1,445,48,13,45,2,32,16,3,3
0,1,1,0,10,0,443,52,13,56,3,29,10,1,4
0,1,1,0,4,0,236,61,13,38,4,13,9,3,5
0,0,0,1,6,1,354,64,13,57,1,25,15,1,2
1,1,0,0,3,0,535,56,13,80,3,14,11,2,0
1,1,0,0,2,0,426,113,13,48,0,33,17,4,1
1,0,1,1,10,0,794,36,13,36,5,15,8,2,4
1,0,0,1,7,1,302,60,13,47,2,11,9,2,7
0,1,0,0,2,0,403,81,13,57,1,23,11,0,0
1,1,1,1,5,1,281,64,13,50,1,19,13,1,5
0,0,0,0,4,0,317,76,13,53,1,25,12,2,2
1,1,0,0,4,0,347,39,13,43,1,27,18,3,3
0,1,1,0,2,0,403,92,13,70,3,12,8,2,2
0,1,1,0,4,0,451,36,13,42,3,18,8,0,2
1,0,1,0,2,0,528,66,13,64,2,13,14,4,3
1,0,0,0,1,0,345,87,13,30,4,14,17,4,2
0,1,0,0,0,0,433,77,13,61,2,9,15,1,0
1,0,1,1,8,0,946,48,13,60,1,18,7,0,2
1,1,0,0,1,0,531,53,13,45,2,18,12,3,4
1,0,1,1,8,0,575,41,13,59,3,14,10,1,5
1,0,1,1,4,1,277,92,13,53,3,18,7,2,1
1,0,0,1,8,1,312,65,13,54,2,25,16,4,6
0,1,1,0,1,0,327,59,13,25,5,26,21,2,4
0,1,0,0,0,0,472,68,13,40,1,12,8,2,2
0,1,1,0,3,0,288,43,13,50,2,19,19,6,2
1,0,0,1,4,1,460,49,13,46,1,25,12,1,6
0,1,0,0,1,0,324,67,13,55,4,9,17,2,1
1,0,1,1,5,0,495,49,13,59,3,25,13,2,2
0,1,0,0,2,0,438,54,13,52,2,24,22,3,4
0,0,1,0,5,0,412,61,13,47,2,12,10,1,4
0,1,0,0,3,0,331,57,13,47,2,26,13,1,0
1,1,0,0,2,0,822,64,13,65,0,19,13,3,1
1,0,1,1,9,0,722,57,13,50,1,13,10,0,4
1,1,0,0,7,0,323,59,13,52,2,17,17,2,3
0,1,1,0,2,0,451,53,13,50,2,21,11,3,2
1,0,0,1,6,2,376,64,13,59,1,19,16,0,7
1,1,0,1,3,0,378,50,13,62,0,8,17,3,2
1,0,1,0,2,0,950,46,13,42,2,18,8,1,3
1,1,0,0,7,0,487,59,13,50,1,15,19,1,3
1,1,1,0,8,1,511,52,13,48,1,20,14,3,3
1,0,0,0,6,2,435,51,13,71,6,27,12,2,1
1,1,1,1,4,0,327,64,13,51,2,22,8,1,5
1,1,0,0,2,1,522,40,13,49,6,12,11,2,2
0,0,1,1,6,0,585,56,13,63,2,33,9,1,3
0,0,1,1,13,4,358,43,13,48,0,16,18,3,3
1,1,0,0,4,1,511,66,13,43,1,24,10,2,2
1,0,0,0,2,0,368,57,13,61,2,36,19,3,1
1,1,1,0,8,0,362,36,13,45,0,17,15,2,3
0,1,1,0,0,0,394,57,13,55,4,15,15,2,2
1,1,0,0,6,0,350,53,13,59,1,9,12,1,6
0,1,1,0,2,0,431,61,13,41,3,29,14,2,2
1,0,0,1,4,1,381,60,13,41,0,17,10,3,1
0,1,0,0,4,0,399,57,13,43,3,18,9,3,1
1,0,0,1,6,3,673,38,13,60,3,18,14,2,1
0,1,1,0,2,2,240,53,13,50,1,25,8,1,0
1,1,1,1,3,2,503,40,13,36,2,16,13,1,0
0,1,0,1,6,1,301,52,13,43,2,24,14,2,4
1,0,1,1,2,0,548,71,13,57,1,12,11,1,3
0,0,1,1,8,1,425,69,13,38,3,20,14,1,3
0,0,0,0,2,0,373,54,13,47,7,12,14,3,3
0,1,1,0,5,2,389,32,13,71,3,18,20,0,3
1,0,0,1,2,0,295,59,13,65,3,16,14,2,2
1,1,0,1,3,0,476,71,13,36,2,13,17,0,1
1,1,1,0,1,0,580,36,13,56,1,8,14,2,2
0,1,1,0,5,1,319,72,12,38,5,29,18,2,3
0,1,0,0,0,1,187,52,12,36,4,30,16,2,3
0,1,0,0,4,0,313,77,12,27,3,21,7,1,1
0,1,1,0,1,0,153,43,12,44,6,21,20,4,2
1,0,0,0,3,0,428,72,12,55,0,22,7,1,3
0,1,0,0,1,0,324,59,12,50,1,27,11,2,0
0,1,0,0,4,0,327,77,12,36,2,15,17,2,3
0,1,0,0,2,0,464,76,12,44,1,16,13,1,1
1,1,0,0,6,0,593,59,12,83,3,10,10,2,2
0,1,1,1,6,3,248,43,12,45,1,25,24,3,2
0,1,0,0,1,1,269,59,12,48,2,20,10,0,0
0,1,1,0,9,0,284,51,12,43,3,13,15,2,7
0,1,0,0,5,0,304,70,12,36,2,26,9,0,2
1,0,0,1,2,1,428,71,12,53,2,19,13,3,2
0,1,1,1,2,2,215,47,12,30,0,22,23,2,1
0,1,0,0,1,0,380,36,12,24,1,29,26,4,1
1,0,0,1,4,0,281,71,12,42,4,24,19,2,1
0,0,0,0,1,0,263,68,12,46,2,18,13,1,0
1,0,1,1,3,0,905,72,12,57,1,18,3,0,4
1,0,1,0,4,0,378,56,12,64,10,15,18,0,1
1,1,0,0,2,0,388,87,12,26,1,11,14,2,2
1,1,0,1,2,0,292,73,12,25,3,29,17,2,0
0,1,0,0,2,0,497,29,12,71,0,18,20,3,6
1,0,0,0,5,1,338,71,12,38,2,18,12,2,2
0,1,0,0,3,1,298,70,12,69,0,13,19,2,3
1,0,1,1,3,1,282,70,12,30,10,28,13,3,0
1,1,1,1,11,0,506,89,12,37,0,27,16,1,1
1,0,1,1,5,4,236,69,12,50,1,30,10,0,1
1,0,1,0,1,0,303,63,12,40,0,16,14,4,1
1,1,0,1,5,0,796,59,12,65,6,13,9,1,5
1,1,0,0,4,0,290,60,12,39,4,27,21,3,3
1,1,0,0,3,1,305,55,12,18,2,17,18,4,2
0,1,0,0,5,2,321,52,12,69,0,15,15,1,0
1,0,0,1,9,0,434,46,12,64,5,21,10,3,3
0,1,1,0,5,1,336,81,12,44,1,12,10,2,3
1,1,1,1,3,0,127,59,12,36,4,20,11,1,2
1,0,0,1,7,0,813,80,12,78,1,16,8,2,3
1,0,0,0,5,3,268,52,12,38,7,20,10,2,2
0,0,0,0,1,0,276,87,12,44,5,28,14,2,1
1,1,0,0,4,1,310,46,12,41,0,28,16,2,3
1,0,0,0,2,0,239,75,12,61,3,20,16,4,0
0,1,0,0,2,0,420,52,12,52,2,20,17,1,2
1,0,1,1,6,0,805,87,12,58,1,23,8,2,3
0,1,0,0,5,0,357,47,12,26,3,15,14,2,5
1,1,0,0,2,0,245,66,12,45,3,21,11,2,0
1,1,0,1,5,0,500,47,12,49,2,19,14,1,1
1,1,0,0,4,0,303,65,12,50,2,18,18,4,1
1,1,1,1,4,0,322,68,12,47,0,23,10,0,0
0,1,1,1,4,1,261,71,12,61,1,25,17,2,1
0,1,0,0,1,0,306,51,12,44,0,24,8,0,2
0,1,1,0,1,0,376,45,12,47,0,23,14,2,1
1,0,0,1,8,0,646,58,12,53,3,16,6,3,2
0,1,0,0,1,0,201,63,12,39,0,12,13,0,1
1,0,0,1,4,1,597,100,12,78,1,17,14,1,1
1,1,0,0,3,0,235,47,12,52,0,13,15,2,2
1,0,1,0,9,2,586,74,12,66,4,26,10,0,4
0,1,0,0,1,0,250,80,12,28,1,26,8,3,1
1,1,1,1,7,0,416,82,12,46,5,18,6,1,5
1,1,0,0,3,0,419,53,12,54,0,19,19,3,0
1,0,1,1,6,1,323,61,12,61,4,17,14,2,2
0,0,1,1,6,0,200,62,12,33,1,21,11,3,3
1,1,1,1,7,2,407,49,12,52,1,20,9,2,2
1,1,1,1,6,2,249,86,12,51,2,15,12,2,2
1,0,1,1,6,0,315,72,12,28,3,27,8,2,5
1,1,0,0,5,1,319,62,12,56,2,20,15,2,4
1,1,1,0,3,0,333,46,12,70,3,17,13,1,2
1,1,0,1,9,0,332,65,12,29,2,20,22,2,3
1,1,1,0,5,0,187,60,12,36,2,15,9,2,4
1,1,0,0,1,0,419,40,12,57,2,21,10,3,2
0,1,0,0,4,1,269,62,12,46,2,22,11,0,4
0,1,0,0,4,0,273,51,12,47,2,19,24,3,3
0,1,1,0,0,0,175,62,12,42,1,13,15,2,2
1,0,0,1,5,0,370,67,12,35,1,16,15,1,0
0,1,0,0,2,0,437,72,12,43,0,11,8,0,0
1,1,0,1,7,2,260,59,12,53,4,27,9,3,1
1,1,1,1,4,1,176,55,12,56,2,21,10,4,6
1,1,0,1,4,0,287,92,12,61,1,28,10,1,1
1,0,1,1,8,0,577,54,12,17,3,11,14,3,5
0,1,0,0,4,0,457,63,12,41,3,15,11,3,1
0,1,1,0,1,0,228,54,12,63,0,13,9,3,1
0,1,1,1,5,0,425,52,12,42,4,15,14,1,1
0,1,0,0,0,0,291,69,12,33,5,20,8,2,1
1,1,0,0,0,0,512,74,12,27,2,20,11,3,3
1,1,1,1,5,2,316,70,12,36,3,24,6,1,1
1,1,1,1,5,0,589,61,12,54,7,11,5,0,0
1,0,0,0,6,0,486,45,12,54,4,12,15,3,3
0,1,1,0,1,0,276,66,12,54,0,21,10,0,2
0,1,1,0,3,0,225,55,12,43,3,16,10,3,8
0,1,0,0,2,0,333,37,12,43,0,20,22,3,0
0,0,1,1,5,0,432,52,12,51,6,12,14,3,2
1,1,0,1,7,3,520,84,12,57,7,12,11,2,2
0,0,1,1,3,1,373,48,12,52,6,11,17,2,4
1,0,0,1,3,0,237,56,12,47,3,10,16,1,2
0,1,0,0,3,1,461,90,12,49,4,23,6,1,1
1,1,0,0,0,0,462,70,12,47,2,16,13,1,3
1,1,1,1,5,1,574,43,12,46,1,12,15,2,0
0,0,1,1,6,2,353,81,12,62,2,18,11,1,6
0,0,1,0,4,1,515,45,12,46,1,17,7,3,1
0,1,1,0,6,3,282,59,12,48,2,8,15,1,4
1,1,0,0,2,0,754,46,12,85,2,15,11,3,1
1,1,0,0,2,0,271,61,12,43,2,11,18,7,2
1,1,1,0,3,1,276,59,12,44,1,11,12,3,1
1,1,1,0,3,0,271,57,12,56,2,14,16,4,1
0,0,0,0,3,0,290,66,12,56,3,10,9,2,3
0,0,0,0,2,0,402,61,12,50,1,12,14,0,3
1,0,1,1,7,0,515,75,12,79,0,10,13,4,1
0,1,0,0,3,1,429,45,12,21,0,12,14,3,3
0,1,0,0,4,0,347,57,12,50,2,10,13,3,4
0,1,1,0,4,0,342,54,12,41,4,20,15,1,0
0,0,0,0,4,0,444,54,12,48,1,14,12,3,3
1,0,0,1,5,0,747,57,12,35,0,14,10,0,2
0,1,0,0,3,0,495,54,12,20,0,8,12,2,1
1,1,0,1,4,0,429,59,12,69,1,25,15,3,1
0,1,0,0,2,0,483,59,12,35,3,15,7,1,2
0,1,1,0,1,0,444,56,12,50,4,16,12,2,2
1,1,0,1,9,1,434,47,12,86,0,18,16,1,2
1,1,1,1,5,0,245,67,12,42,1,17,14,0,2
1,1,0,0,4,0,399,61,12,53,2,17,11,4,4
1,1,1,0,1,1,539,54,12,58,2,21,11,5,5
0,0,0,0,3,0,217,67,11,29,3,29,12,1,6
0,1,0,0,3,0,394,68,11,33,0,21,8,2,2
1,1,1,0,2,1,398,69,11,40,2,12,11,0,0
0,1,1,0,1,0,265,64,11,9,3,28,19,2,3
1,1,0,0,3,1,248,55,11,50,0,23,27,3,2
1,1,0,0,2,0,435,82,11,56,6,18,5,0,3
1,1,0,0,3,0,298,57,11,45,0,20,22,2,4
1,1,1,1,8,1,638,49,11,46,1,23,16,0,2
0,0,1,1,3,0,205,50,11,64,6,20,17,2,3
1,0,0,1,6,1,501,57,11,70,5,14,14,0,3
1,0,0,1,2,1,414,83,11,33,3,15,13,2,1
0,0,1,1,3,1,438,96,11,42,2,29,11,1,0
1,1,0,0,6,0,446,57,11,53,1,21,5,3,1
1,0,0,1,10,2,449,58,11,83,4,26,9,2,3
0,1,1,0,2,0,321,62,11,55,5,23,7,3,2
0,0,1,0,2,0,423,50,11,48,5,14,19,2,0
1,0,1,1,2,0,260,74,11,29,11,30,17,2,2
1,1,0,0,5,2,461,82,11,17,0,27,24,5,5
1,1,0,1,5,0,331,60,11,56,2,17,19,1,3
1,0,1,1,7,1,321,62,11,27,3,15,11,1,5
1,1,0,0,1,0,349,46,11,60,4,16,19,7,2
0,1,0,0,3,0,491,86,11,56,3,22,10,2,5
0,1,0,0,3,3,394,63,11,48,3,27,10,3,3
0,1,0,1,5,2,239,61,11,28,3,18,25,3,3
1,1,0,0,2,1,513,79,11,39,2,20,12,2,2
0,1,0,0,5,0,309,57,11,50,1,21,10,1,3
1,0,1,1,7,0,497,54,11,73,6,33,6,1,5
1,0,0,1,3,1,349,65,11,47,3,27,16,4,2
1,0,0,0,1,2,410,60,11,48,5,26,8,0,3
1,1,1,1,3,1,254,48,11,50,4,28,16,2,5
1,1,0,0,6,1,406,58,11,47,3,29,14,1,2
1,0,0,0,3,3,452,47,11,65,4,22,14,3,1
0,0,0,1,2,1,415,46,11,33,1,22,12,2,4
1,0,0,1,9,2,508,86,11,62,0,21,14,2,1
1,0,1,1,7,1,594,49,11,40,1,23,11,0,5
0,1,0,1,3,1,389,52,11,67,1,20,14,1,1
0,0,0,1,3,0,315,57,11,42,6,11,22,5,1
1,1,1,1,5,2,220,58,11,74,4,38,15,1,2
1,1,1,0,2,0,310,100,11,32,0,20,15,3,5
1,1,1,0,3,0,341,52,11,35,0,18,19,2,2
0,0,0,0,2,0,282,55,11,24,2,18,16,4,3
0,1,0,0,1,1,244,61,11,51,2,24,12,2,1
0,1,0,0,1,0,344,75,11,45,1,15,11,5,4
0,1,0,0,1,0,347,81,11,67,0,21,17,5,1
1,0,0,1,4,1,256,58,11,49,5,21,19,2,5
1,0,1,1,5,0,500,88,11,52,5,28,10,1,6
1,1,0,1,4,0,528,93,11,62,3,18,9,1,4
1,1,1,0,0,0,267,64,11,38,4,32,13,1,0
1,1,0,0,2,0,538,37,11,63,3,22,16,1,0
1,1,0,0,1,0,347,84,11,53,1,20,19,3,1
1,1,0,0,0,0,522,50,11,42,2,27,14,3,2
0,1,0,0,3,1,426,72,11,47,1,30,8,0,0
0,0,0,0,2,0,233,71,11,41,1,31,11,3,2
0,1,1,0,3,0,198,68,11,54,2,13,16,2,1
0,1,1,0,2,0,220,70,11,46,1,17,12,3,2
0,1,0,0,2,0,405,43,11,33,0,20,6,0,1
